,log2FoldChange,padj,contrasted_with
ENSG00000080823,3.6480101662940925,3.181824532142812e-27,H1ESC
ENSG00000165046,2.936203884765274,8.632664456646427e-23,H1ESC
ENSG00000186340,3.4468302596605995,1.768504594881564e-66,H1ESC
ENSG00000265972,3.006735724982174,3.755354234368444e-40,H1ESC
ENSG00000154710,2.12962403074693,7.996706390822955e-12,H1ESC
ENSG00000226742,4.784433346088232,3.067556552752288e-29,H1ESC
ENSG00000165868,2.4330882989114113,2.2851904639167884e-56,H1ESC
ENSG00000138758,2.9629179766416995,7.418534703683856e-40,H1ESC
ENSG00000173114,7.269662407730567,3.687471754719913e-38,H1ESC
ENSG00000172375,2.0194612154318268,2.425316239288298e-20,H1ESC
ENSG00000102931,2.9721099330182255,1.4215566679134248e-116,H1ESC
ENSG00000080503,2.518349169451953,2.0795095390829203e-60,H1ESC
ENSG00000160216,4.870859182216194,3.796904715083146e-249,H1ESC
ENSG00000119636,2.8726747242088106,1.8880002965863172e-09,H1ESC
ENSG00000213625,2.598227944339584,2.65308841690512e-93,H1ESC
ENSG00000285106,4.236131046921149,1.7289449257618994e-22,H1ESC
ENSG00000167601,3.593918598154451,5.111988119109909e-171,H1ESC
ENSG00000164484,3.12271727421988,3.906118159175059e-47,H1ESC
ENSG00000172037,2.6693649504292383,9.439391300023636e-88,H1ESC
ENSG00000103175,3.778235871200049,0.000169078984325428,H1ESC
ENSG00000144320,2.7806235361982665,1.3807562160957697e-52,H1ESC
ENSG00000185475,2.0887859354464027,2.877561677473895e-17,H1ESC
ENSG00000170921,2.4832971117548595,7.01554469239327e-34,H1ESC
ENSG00000073008,2.6523631094039044,8.892718051042453e-36,H1ESC
ENSG00000170558,2.746315695211644,5.9329198316257905e-28,H1ESC
ENSG00000134853,5.542090436405243,1.0405930053517448e-13,H1ESC
ENSG00000158710,3.3777421305039104,4.2183795069539917e-63,H1ESC
ENSG00000266074,3.9639059592955497,2.623389503922451e-66,H1ESC
ENSG00000267519,4.491240447992138,2.9501512745579907e-36,H1ESC
ENSG00000150637,2.837393303740364,0.0007474156223156156,H1ESC
ENSG00000141449,4.738494138151013,9.941809235666685e-15,H1ESC
ENSG00000169826,2.11225095027804,1.0645897528508898e-46,H1ESC
ENSG00000126005,2.6799950653066498,4.8038625323745254e-42,H1ESC
ENSG00000116977,2.1589118425722433,4.079892929400518e-48,H1ESC
ENSG00000214106,3.394104233202932,3.458549230755091e-20,H1ESC
ENSG00000115756,2.7575878162145298,1.3529182556531067e-30,H1ESC
ENSG00000197635,4.137796825926679,9.030258265906726e-76,H1ESC
ENSG00000023191,2.675370533401411,9.275555248620117e-81,H1ESC
ENSG00000171962,2.4784588248467574,0.003963307881525546,H1ESC
ENSG00000141753,3.140365286464274,3.49023003820957e-71,H1ESC
ENSG00000113578,6.6521450339233805,6.521945140781492e-67,H1ESC
ENSG00000137842,2.1166295491511593,2.825343303276618e-17,H1ESC
ENSG00000140285,8.69985932155854,1.0210360252906326e-10,H1ESC
ENSG00000224020,7.378614429324492,0.003929993439151322,H1ESC
ENSG00000105889,3.0632832250871274,5.868479616687387e-17,H1ESC
ENSG00000253276,3.630572151717822,2.9673913788999895e-72,H1ESC
ENSG00000183671,4.239152851747864,7.278256126810494e-32,H1ESC
ENSG00000182534,4.045445593253521,2.8909146018089088e-84,H1ESC
ENSG00000145730,2.0802276260584485,2.9284414395723422e-24,H1ESC
ENSG00000240184,3.0200775925333416,9.120586286049258e-86,H1ESC
ENSG00000167617,4.822390858569396,1.3098671783541911e-55,H1ESC
ENSG00000187720,3.0649862235374306,4.926722687675552e-98,H1ESC
ENSG00000120820,3.4183092280837633,3.544353008360332e-61,H1ESC
ENSG00000227124,10.2400729092832,0.00010163150999126369,H1ESC
ENSG00000162734,3.107154211207404,3.5846334980797816e-103,H1ESC
ENSG00000170004,3.3193183858491726,9.350176804375352e-91,H1ESC
ENSG00000165092,9.060223725512625,4.90592894839716e-27,H1ESC
ENSG00000172667,3.565696657170774,1.721699185017317e-76,H1ESC
ENSG00000174306,3.7002222028602723,1.882202240548756e-152,H1ESC
ENSG00000113441,2.7347721204111677,8.480991489816401e-73,H1ESC
ENSG00000174132,2.408245034702606,1.8742271981356406e-20,H1ESC
ENSG00000260439,3.629591891408688,0.008229439763348943,H1ESC
ENSG00000107175,2.650329774087751,1.20966194697281e-78,H1ESC
ENSG00000170017,3.7534004838551707,5.430589533424257e-155,H1ESC
ENSG00000075945,3.278768752197914,5.4065625238539774e-76,H1ESC
ENSG00000152601,4.359417374940339,9.393793221491145e-191,H1ESC
ENSG00000124201,2.187341692875972,6.772288656867777e-62,H1ESC
ENSG00000184347,2.7789493786692736,6.17130577514486e-16,H1ESC
ENSG00000168917,2.490376501317706,5.031758967839126e-47,H1ESC
ENSG00000165996,2.128852568802105,7.728682649498483e-22,H1ESC
ENSG00000114850,2.2650363678353043,1.5755735289928353e-74,H1ESC
ENSG00000164010,2.078822778441532,1.9867046100031014e-23,H1ESC
ENSG00000120658,2.643520303639265,2.48220180039494e-05,H1ESC
ENSG00000259207,4.889247295976087,2.6023875924923956e-09,H1ESC
ENSG00000129636,2.504157819136385,6.407920541923816e-52,H1ESC
ENSG00000183283,2.197372699545903,2.7306142182621557e-42,H1ESC
ENSG00000163069,2.302239384768675,1.5591612114998894e-81,H1ESC
ENSG00000090097,3.1174947053982702,6.099694414398071e-90,H1ESC
ENSG00000168306,2.8230490707869724,7.803142673707927e-25,H1ESC
ENSG00000249669,6.394956732772336,3.969619878656421e-55,H1ESC
ENSG00000164294,2.274237107385436,1.6264134735995814e-76,H1ESC
ENSG00000164318,2.103727985071204,0.006299571250262275,H1ESC
ENSG00000262185,2.6427200752274125,0.00021538173656400687,H1ESC
ENSG00000285646,3.336335945094485,7.787710457658526e-07,H1ESC
ENSG00000134333,2.050669729143715,2.6288150794241916e-54,H1ESC
ENSG00000167740,2.126884895325145,9.270403201812414e-13,H1ESC
ENSG00000089225,9.261786703988328,1.699310683495969e-27,H1ESC
ENSG00000121851,3.2064619192228654,6.424962470026344e-16,H1ESC
ENSG00000282057,5.889793766332382,1.3087005720848167e-52,H1ESC
ENSG00000135272,2.453093487999125,1.3310739585811716e-29,H1ESC
ENSG00000116106,3.6756367985022163,1.0583174163125303e-83,H1ESC
ENSG00000168497,7.994028318100544,1.4854609523162307e-08,H1ESC
ENSG00000068971,2.3659336214912794,1.1428777149698947e-22,H1ESC
ENSG00000251314,3.0019670995477328,0.019299553182589996,H1ESC
ENSG00000013561,2.1067661181002855,2.3297654014210614e-35,H1ESC
ENSG00000185088,2.0072325475807866,2.534436824210621e-25,H1ESC
ENSG00000065833,3.2637003445901547,1.3481750780202313e-60,H1ESC
ENSG00000283175,4.5440818349986145,4.4811301154323094e-10,H1ESC
ENSG00000144579,2.208335519822822,1.5778487591725584e-75,H1ESC
ENSG00000126458,3.484521353118447,7.597478892752814e-90,H1ESC
ENSG00000103227,2.354736237736816,7.987862985265647e-18,H1ESC
ENSG00000134686,4.3612622627220645,9.065074813093253e-198,H1ESC
ENSG00000152133,2.2364113900119844,2.1642122984352888e-28,H1ESC
ENSG00000050165,5.256571834358589,4.333304788778714e-147,H1ESC
ENSG00000166548,3.8103118594610277,5.12898304994602e-69,H1ESC
ENSG00000139567,5.942166397731323,9.574448359360413e-17,H1ESC
ENSG00000157168,6.768934048408618,8.016764598791109e-140,H1ESC
ENSG00000172260,5.5078265726298445,1.1249422307604446e-152,H1ESC
ENSG00000227014,3.134109913868802,0.003780820339878765,H1ESC
ENSG00000068903,2.990016655466333,3.303250545257478e-72,H1ESC
ENSG00000267577,3.789913422783887,1.4438642235661416e-06,H1ESC
ENSG00000100417,3.1302235055240644,1.3712424090724527e-96,H1ESC
ENSG00000138623,4.0790214800896125,6.202816191915466e-76,H1ESC
ENSG00000140280,2.3858392893602356,9.468164791448992e-21,H1ESC
ENSG00000135480,4.517622701684143,1.9807018653056705e-07,H1ESC
ENSG00000112208,2.310421523690175,2.654329951819457e-63,H1ESC
ENSG00000102471,2.164988589601717,3.798434534960045e-24,H1ESC
ENSG00000137699,3.154519758765734,0.00018899297367095335,H1ESC
ENSG00000126562,5.391531085848593,5.3220104034294775e-92,H1ESC
ENSG00000177469,5.241975057063587,0.0,H1ESC
ENSG00000185022,2.2025806308054916,5.995902117886649e-28,H1ESC
ENSG00000163359,8.164737386141335,7.277383805436873e-252,H1ESC
ENSG00000183323,6.683734389034286,1.5576992556041804e-10,H1ESC
ENSG00000183287,5.825220938698476,2.8438065347143354e-159,H1ESC
ENSG00000142156,2.4844878033876996,1.0717698275742589e-63,H1ESC
ENSG00000232855,4.136328110456705,0.00352179942770449,H1ESC
ENSG00000146112,2.795667503333982,1.891206864445456e-111,H1ESC
ENSG00000135926,3.3389485408716344,1.0883399402791548e-165,H1ESC
ENSG00000138641,2.705040501396757,4.616894843378627e-30,H1ESC
ENSG00000198796,7.889621141215656,3.4877768279506065e-131,H1ESC
ENSG00000174945,3.4197738101680857,5.345506504735789e-25,H1ESC
ENSG00000255587,3.047218244496528,0.008099445253242622,H1ESC
ENSG00000141905,6.897960842815826,3.3738160136517996e-306,H1ESC
ENSG00000086696,7.022083812788,0.00817604106292685,H1ESC
ENSG00000168528,3.24094480457121,1.2713350859804152e-59,H1ESC
ENSG00000229989,3.6858636239492566,9.750912364526568e-06,H1ESC
ENSG00000180332,9.061935845864193,0.0006111067363212834,H1ESC
ENSG00000108854,2.6886997111783746,2.749741266903864e-18,H1ESC
ENSG00000153930,3.6338978595109808,0.010910526149301587,H1ESC
ENSG00000232295,5.507933209404931,0.024168720569114652,H1ESC
ENSG00000054392,4.442484819527051,1.076492784541392e-20,H1ESC
ENSG00000158747,4.1536713171230195,1.1614464144762425e-52,H1ESC
ENSG00000115993,2.229227836398062,2.31991488068516e-62,H1ESC
ENSG00000109072,3.1237983156710096,0.003995182499327586,H1ESC
ENSG00000134352,4.800562844024312,4.3497346194365405e-184,H1ESC
ENSG00000204592,2.796870903369005,4.091733495737732e-121,H1ESC
ENSG00000164733,5.22005403510383,2.6260501415016288e-145,H1ESC
ENSG00000147573,4.281745371272964,2.151191426169753e-05,H1ESC
ENSG00000144959,4.029174050208359,1.0135649773153567e-54,H1ESC
ENSG00000134109,2.3732162182419745,2.3978864990250567e-64,H1ESC
ENSG00000222009,4.356772973930515,1.4687265258257185e-38,H1ESC
ENSG00000070540,2.6376841214790305,1.0268672203755084e-40,H1ESC
ENSG00000152582,2.719487793478126,2.2032213281735033e-08,H1ESC
ENSG00000253159,3.6728869431986406,2.1137424470708085e-18,H1ESC
ENSG00000177694,5.957302174186585,2.1172013904660448e-44,H1ESC
ENSG00000168874,6.706273724780215,1.5917114799373082e-81,H1ESC
ENSG00000111077,3.9859985481864353,4.808214428293282e-72,H1ESC
ENSG00000145476,2.4770148127836715,4.1729511147590075e-17,H1ESC
ENSG00000117475,2.199668805459171,2.8858718815925373e-55,H1ESC
ENSG00000197208,5.573389494651537,8.213517734752344e-41,H1ESC
ENSG00000100345,2.0044094592957182,2.1569731852419935e-63,H1ESC
ENSG00000107957,3.5037935680794705,6.4651549922446725e-71,H1ESC
ENSG00000240889,2.064548942917467,3.00657966797101e-05,H1ESC
ENSG00000183011,2.460047404477002,3.411627072361004e-46,H1ESC
ENSG00000136010,3.7883566417190697,7.828020549277995e-97,H1ESC
ENSG00000140104,2.4106282409799387,1.251270746000659e-21,H1ESC
ENSG00000147650,2.3457906518432643,2.2960820849873577e-79,H1ESC
ENSG00000136153,5.074207351128913,5.1774232405745584e-200,H1ESC
ENSG00000272622,4.975931823783307,4.157374254355027e-06,H1ESC
ENSG00000150687,6.202435190384388,7.959205368643394e-152,H1ESC
ENSG00000175115,2.166545373034551,3.689909922392981e-63,H1ESC
ENSG00000006282,2.697594510510233,3.76601249083174e-86,H1ESC
ENSG00000130511,2.077922573317422,6.889982239518368e-42,H1ESC
ENSG00000133433,2.8962160646673287,2.5259094589428844e-11,H1ESC
ENSG00000139278,7.717174228018018,8.287985236536344e-151,H1ESC
ENSG00000120860,3.3813623034825664,3.2206400964309445e-57,H1ESC
ENSG00000147872,2.1848713305285203,7.906574409688352e-53,H1ESC
ENSG00000204054,4.882904937625068,7.984372099082084e-66,H1ESC
ENSG00000240498,3.7216441450987867,0.0006735788050232177,H1ESC
ENSG00000005238,3.602493298182183,1.3221223455955378e-95,H1ESC
ENSG00000119408,2.4260072765868665,4.401300491527913e-59,H1ESC
ENSG00000270124,3.559363363926216,1.7119470377049072e-05,H1ESC
ENSG00000147459,2.795213311632231,5.640169841049837e-71,H1ESC
ENSG00000255248,7.918013905679131,9.292934533844618e-181,H1ESC
ENSG00000187688,2.872034011907205,2.214897054116016e-05,H1ESC
ENSG00000187624,2.8260815943684996,4.752717056221009e-15,H1ESC
ENSG00000112851,2.3546512355201026,1.2133192888101267e-60,H1ESC
ENSG00000224080,2.4994118539189807,9.498398432574546e-06,H1ESC
ENSG00000273382,2.3415948755969795,3.966210234208075e-12,H1ESC
ENSG00000149591,3.2568971366119777,6.713967595948002e-94,H1ESC
ENSG00000110628,2.062407125263598,2.1909726401985126e-15,H1ESC
ENSG00000215386,4.1778281637912,0.0036624704309335676,H1ESC
ENSG00000224577,3.876674826682145,0.004954519742935651,H1ESC
ENSG00000168140,3.958284263696938,1.3172185770251384e-110,H1ESC
ENSG00000107282,4.722041679584691,1.9063492002647465e-102,H1ESC
ENSG00000275074,3.4712298776932013,2.0679450228695264e-28,H1ESC
ENSG00000196154,4.529285641197338,1.1440757701925892e-42,H1ESC
ENSG00000071967,4.181233463620304,3.3846502729521707e-180,H1ESC
ENSG00000145743,2.605712264624093,1.7774599142289302e-38,H1ESC
ENSG00000159216,8.477645626695132,1.3973258364875478e-126,H1ESC
ENSG00000049130,3.0926642801152853,2.3831103529902873e-31,H1ESC
ENSG00000111321,4.595192981192467,1.3952632429567946e-141,H1ESC
ENSG00000127870,2.114207965777757,1.5833499784235497e-60,H1ESC
ENSG00000146707,2.274840307507903,8.055276346542089e-16,H1ESC
ENSG00000245522,2.3726995807767794,2.086076427568933e-05,H1ESC
ENSG00000073921,2.3972327071156765,9.600826231439908e-63,H1ESC
ENSG00000138829,4.194373722048626,7.951460538704478e-86,H1ESC
ENSG00000279822,3.2879352289101678,1.4596762376527402e-12,H1ESC
ENSG00000155016,2.7464309900168242,3.1313063442781157e-52,H1ESC
ENSG00000107611,4.088177975569561,9.59243934123939e-14,H1ESC
ENSG00000119673,2.358393863203037,1.27232858160581e-22,H1ESC
ENSG00000127124,4.832242784863394,2.091189884621963e-87,H1ESC
ENSG00000110031,6.248576579836869,5.5868584594923154e-55,H1ESC
ENSG00000179136,3.3522091391462085,0.013648890440407246,H1ESC
ENSG00000250240,5.7989769270896145,0.018663459187259968,H1ESC
ENSG00000142227,5.05194939864229,9.209695226859192e-258,H1ESC
ENSG00000166130,3.6337382436808516,2.5643146948523582e-127,H1ESC
ENSG00000134013,4.295071270081594,2.7130641386919974e-170,H1ESC
ENSG00000142733,2.1273420397904577,1.3458540375021372e-34,H1ESC
ENSG00000106546,2.6988156118294344,3.1145228239720485e-66,H1ESC
ENSG00000115380,2.188907732903469,1.4787640620674055e-36,H1ESC
ENSG00000222000,2.0545296348826096,0.032491466715441966,H1ESC
ENSG00000135631,2.988511813229956,6.886530838117122e-158,H1ESC
ENSG00000100292,2.1102840774376985,3.3634496806999715e-11,H1ESC
ENSG00000248905,2.5444443236996492,2.800474647567821e-24,H1ESC
ENSG00000102886,2.1256718938363917,0.0003285751531447614,H1ESC
ENSG00000166033,2.379709877642089,1.3707518102701669e-40,H1ESC
ENSG00000151929,3.2680125715811377,1.7014886216723177e-127,H1ESC
ENSG00000129116,2.6087346732300967,1.9312416192892246e-21,H1ESC
ENSG00000143499,3.1112485765598112,3.5414019088256115e-52,H1ESC
ENSG00000153993,2.789849283676096,8.753924493962168e-28,H1ESC
ENSG00000115252,5.612918696601084,8.942222915481318e-16,H1ESC
ENSG00000166147,7.909842122821474,0.0,H1ESC
ENSG00000136048,4.856271973934784,2.1165606461764966e-198,H1ESC
ENSG00000176171,2.08358002273125,3.0112137010124436e-28,H1ESC
ENSG00000117758,2.8454952982768122,3.6792125743089076e-35,H1ESC
ENSG00000173626,4.471569773559926,0.048166033750743964,H1ESC
ENSG00000151067,2.968823970426868,1.1027927536089934e-27,H1ESC
ENSG00000180875,7.817600420761921,3.1186813094288734e-20,H1ESC
ENSG00000079150,3.343702648234888,2.6717216833985202e-64,H1ESC
ENSG00000155957,2.1684256344004287,8.906577762045481e-13,H1ESC
ENSG00000223403,7.0913449581966335,1.5591884570436326e-06,H1ESC
ENSG00000164761,5.62691381956161,7.662771322143352e-156,H1ESC
ENSG00000104325,2.0491774658136714,2.8609286822821296e-36,H1ESC
ENSG00000171488,2.130040992387781,1.829235578046859e-11,H1ESC
ENSG00000261553,3.3925280026157263,1.5183492361437768e-19,H1ESC
ENSG00000116117,2.190224105160801,2.1540390045249852e-27,H1ESC
ENSG00000081189,3.1067284789691554,4.286535508829827e-14,H1ESC
ENSG00000105270,2.1323929581298136,3.433394721360159e-28,H1ESC
ENSG00000110880,2.569936571532899,5.413103854086231e-68,H1ESC
ENSG00000174332,2.900532774408129,3.677986355105017e-07,H1ESC
ENSG00000162542,2.8140507251383644,2.5272306900228203e-17,H1ESC
ENSG00000142794,2.6577547333353757,2.210272965611796e-37,H1ESC
ENSG00000170634,2.19514183559568,6.132767858068939e-11,H1ESC
ENSG00000219626,2.503787859159783,7.82306092232034e-14,H1ESC
ENSG00000115145,2.306321774658664,4.742991299259835e-40,H1ESC
ENSG00000278107,2.9749369932800076,0.005769700583609429,H1ESC
ENSG00000180481,2.1297547188120545,0.010937996213625505,H1ESC
ENSG00000085276,4.197456538754171,9.29277880083416e-17,H1ESC
ENSG00000122008,2.170070802271195,6.320155758695734e-51,H1ESC
ENSG00000173614,3.0279226640259376,1.071776584946188e-37,H1ESC
ENSG00000106397,2.4065827682498235,9.252198325476868e-46,H1ESC
ENSG00000091436,4.262366387556085,4.5754046695604765e-295,H1ESC
ENSG00000172159,3.1893268361161007,4.5344686600314176e-14,H1ESC
ENSG00000273143,3.00086939046363,0.0051728039954142095,H1ESC
ENSG00000233452,4.604955264117128,5.453766624912151e-13,H1ESC
ENSG00000140836,4.917487079614154,1.9311668988196955e-84,H1ESC
ENSG00000146674,7.693300380561155,0.0,H1ESC
ENSG00000172927,5.977159370538558,4.0819890938002554e-36,H1ESC
ENSG00000188662,4.17537433869782,0.00011730402019276078,H1ESC
ENSG00000182612,4.375509607637475,7.027446832971059e-45,H1ESC
ENSG00000156860,2.611238531113528,3.508639819097344e-78,H1ESC
ENSG00000106829,2.41161197869059,3.79832517202943e-32,H1ESC
ENSG00000064042,3.806769402274159,0.0016230770275773702,H1ESC
ENSG00000173546,5.29470099209473,2.344517835626382e-207,H1ESC
ENSG00000143458,2.6055637005631778,1.3930522476549105e-39,H1ESC
ENSG00000254245,4.841375848932065,2.843574744633722e-12,H1ESC
ENSG00000170545,2.3909422701368577,9.859795678738848e-29,H1ESC
ENSG00000236130,5.027050873249363,0.0006246117713170241,H1ESC
ENSG00000178033,4.753445700313889,6.897063210242869e-19,H1ESC
ENSG00000139433,2.100511933440256,3.8505880404873526e-69,H1ESC
ENSG00000092969,3.1566681607947396,1.9031584276259033e-07,H1ESC
ENSG00000175348,3.132077144433835,5.264247214417206e-54,H1ESC
ENSG00000245975,2.219114754473593,0.0009771476535329437,H1ESC
ENSG00000139291,2.064157157661092,3.6422782141780514e-26,H1ESC
ENSG00000182752,4.878072640060796,9.935475488623616e-73,H1ESC
ENSG00000126709,2.2295812172181106,2.110492194011904e-14,H1ESC
ENSG00000082126,5.969363830613895,5.5863647538333633e-14,H1ESC
ENSG00000232807,3.0779894824548277,0.0175442282674092,H1ESC
ENSG00000273680,2.266240418625339,0.00015761658140510377,H1ESC
ENSG00000197780,2.0556066266217097,6.125270100298593e-20,H1ESC
ENSG00000143382,3.5346793738574203,2.1604918658749446e-43,H1ESC
ENSG00000126860,6.1936977844650665,0.014007180162122778,H1ESC
ENSG00000164296,2.7522862663549748,3.295848212384642e-28,H1ESC
ENSG00000198853,3.691688184904856,1.691947314960518e-110,H1ESC
ENSG00000140092,5.950398899726073,9.033794339182576e-117,H1ESC
ENSG00000225339,4.5114710303231735,2.370962804979654e-14,H1ESC
ENSG00000034152,3.0552038978297054,2.4830592802280556e-96,H1ESC
ENSG00000275023,2.611345589189609,2.2795064169492255e-68,H1ESC
ENSG00000145632,2.1942646678185023,1.590933344319034e-34,H1ESC
ENSG00000113721,4.192157021049673,4.674170962172395e-121,H1ESC
ENSG00000261253,2.137129231686987,0.00777449564912405,H1ESC
ENSG00000122490,2.0218751866198046,2.745816497149332e-23,H1ESC
ENSG00000169189,2.518546385209143,7.265202517265242e-54,H1ESC
ENSG00000222035,2.8198629279422973,0.02486110287467751,H1ESC
ENSG00000134330,2.5177259414696636,1.3335570420920611e-51,H1ESC
ENSG00000214944,3.761159845439574,9.776500231669931e-38,H1ESC
ENSG00000177453,2.9063950886846146,0.00703658796215497,H1ESC
ENSG00000070404,4.681346705908879,3.042446783665855e-150,H1ESC
ENSG00000107796,6.251010824419056,2.3302607469715168e-95,H1ESC
ENSG00000196526,3.259929286884111,5.906032653004952e-149,H1ESC
ENSG00000163659,3.9390633510850024,1.2707888989225848e-129,H1ESC
ENSG00000067167,2.490477645258235,8.088371485689474e-37,H1ESC
ENSG00000112414,3.8981438496501855,1.2896982213854033e-25,H1ESC
ENSG00000104331,2.228216901083049,5.142636180588323e-80,H1ESC
ENSG00000143344,2.913469899815743,2.8539858334676786e-50,H1ESC
ENSG00000075223,6.4121441539779855,3.431170881839978e-143,H1ESC
ENSG00000144043,2.5003501508005503,1.5641167795867673e-97,H1ESC
ENSG00000184743,2.7574997846547706,1.0262503224619226e-148,H1ESC
ENSG00000237187,4.34040610578862,4.790923179528484e-50,H1ESC
ENSG00000109436,4.3171324149094765,3.2633646174333896e-115,H1ESC
ENSG00000119681,7.999079458116786,2.52600564152018e-258,H1ESC
ENSG00000197324,3.9535824572600307,6.9621167733196784e-245,H1ESC
ENSG00000054793,2.444758651247064,1.1129495932230592e-26,H1ESC
ENSG00000162643,2.4409466465260117,1.9629117638038062e-05,H1ESC
ENSG00000153066,2.3480532527011158,1.623829303281869e-48,H1ESC
ENSG00000128791,2.9622504596471075,8.380117759012578e-88,H1ESC
ENSG00000138193,2.77445056287229,6.201638689231923e-07,H1ESC
ENSG00000145040,5.5887021776548,4.2263324766117155e-10,H1ESC
ENSG00000112561,2.6549177694922967,2.029820293541655e-22,H1ESC
ENSG00000072163,3.9134265824149694,1.8634577846537223e-97,H1ESC
ENSG00000169554,9.730664701183056,5.872173092541094e-66,H1ESC
ENSG00000141526,7.255136248300458,0.0,H1ESC
ENSG00000173221,3.3619079525604305,2.959801920397243e-75,H1ESC
ENSG00000175416,3.28571500220252,1.891576781916252e-128,H1ESC
ENSG00000124813,3.364758177481269,1.3473242125016623e-40,H1ESC
ENSG00000064012,2.4606412329489,3.532480371735127e-29,H1ESC
ENSG00000163431,5.264550748307323,3.7677951205911813e-48,H1ESC
ENSG00000150456,2.2047272707471435,1.3172548429611086e-13,H1ESC
ENSG00000076513,3.5994712461514373,1.231967693724971e-189,H1ESC
ENSG00000205795,2.2131682822772576,0.006703660946377292,H1ESC
ENSG00000203805,8.592362870693204,1.470214477779777e-15,H1ESC
ENSG00000164418,4.759883245618045,1.1756957035362403e-83,H1ESC
ENSG00000152492,2.676173078516937,1.4737995958300694e-60,H1ESC
ENSG00000113580,3.8070241062490036,6.737958692925532e-141,H1ESC
ENSG00000227482,2.230066882858974,0.04583197729167928,H1ESC
ENSG00000093167,2.735999684242226,5.778302672796637e-116,H1ESC
ENSG00000162614,4.836756487935236,1.189326917979399e-114,H1ESC
ENSG00000164850,4.571714890628812,2.5577410106331685e-25,H1ESC
ENSG00000179833,2.761862574862848,1.1464705930656433e-60,H1ESC
ENSG00000162241,3.668195696691879,2.7090171987300028e-20,H1ESC
ENSG00000255197,4.492269133895796,0.04760881568201375,H1ESC
ENSG00000176472,4.150722073587122,1.3997964874694914e-05,H1ESC
ENSG00000074842,2.9936902914054424,3.5370150671359294e-106,H1ESC
ENSG00000183963,4.163171974717927,1.828591416225838e-86,H1ESC
ENSG00000166479,2.148487169404491,2.1483154991563853e-78,H1ESC
ENSG00000171408,9.880642511199726,0.0005634734179069778,H1ESC
ENSG00000183741,2.184098319740369,2.6408544347996095e-54,H1ESC
ENSG00000074416,8.876471021745912,2.7142538985768473e-162,H1ESC
ENSG00000160991,2.014245809909615,1.3956342095690901e-33,H1ESC
ENSG00000143669,6.229263477411891,4.500423294496831e-100,H1ESC
ENSG00000232977,4.77490641727309,4.4041829357538616e-13,H1ESC
ENSG00000105928,3.154103839074951,1.296674357981006e-63,H1ESC
ENSG00000163171,3.69950995095068,2.964539203042164e-80,H1ESC
ENSG00000167995,2.729119425576104,4.7268722172628105e-06,H1ESC
ENSG00000277152,4.269198225403818,4.247327026326648e-06,H1ESC
ENSG00000107959,2.2650681460361897,3.4124313959156464e-77,H1ESC
ENSG00000166317,4.368130904508447,7.627928008883234e-15,H1ESC
ENSG00000148834,3.1274720577804627,3.229066123091701e-109,H1ESC
ENSG00000010704,3.8024761587011278,8.268601210262144e-55,H1ESC
ENSG00000128591,6.0291784213282,0.0,H1ESC
ENSG00000091136,2.078378875233347,2.8185656635524227e-74,H1ESC
ENSG00000279232,2.2750936835362503,0.0016943087367701645,H1ESC
ENSG00000165424,2.9086901402230336,2.0920826919031635e-91,H1ESC
ENSG00000145390,3.7647358516006464,1.5511368163687414e-51,H1ESC
ENSG00000164465,2.3818159492330415,2.2448430467465635e-29,H1ESC
ENSG00000173706,3.5324747867462505,3.773053871169189e-96,H1ESC
ENSG00000103196,2.115768012588747,6.926261765730696e-32,H1ESC
ENSG00000101160,2.9963396273148457,3.9998383490895237e-28,H1ESC
ENSG00000064601,2.2161308759729064,4.9153650118411775e-62,H1ESC
ENSG00000110013,3.120026558566714,4.313928826918115e-35,H1ESC
ENSG00000137478,3.2258075743752324,7.835807722630318e-106,H1ESC
ENSG00000109846,5.048557417755899,1.7649538169067303e-29,H1ESC
ENSG00000013588,7.3154499624277785,1.2235615495011752e-171,H1ESC
ENSG00000107281,2.093240057710646,4.523818870260619e-21,H1ESC
ENSG00000151093,2.722518520477889,1.2824218763788104e-19,H1ESC
ENSG00000104419,3.511521945123432,4.1614234134297867e-91,H1ESC
ENSG00000249279,6.488481025785174,0.011899385622091847,H1ESC
ENSG00000130005,2.2264102479130483,4.945979844098153e-30,H1ESC
ENSG00000123146,5.344024719921873,3.2943026421643057e-125,H1ESC
ENSG00000101298,2.26144207722935,8.260718330580873e-43,H1ESC
ENSG00000078804,2.313755193385988,9.035930139331667e-20,H1ESC
ENSG00000117472,4.753912234452019,0.0008703623845762942,H1ESC
ENSG00000100299,2.6203697077566357,9.392986326029358e-59,H1ESC
ENSG00000026103,4.295438435761747,2.6829854105695806e-147,H1ESC
ENSG00000008513,2.312745383358313,2.688637081240168e-48,H1ESC
ENSG00000101335,3.2570719138004276,4.522995181669369e-58,H1ESC
ENSG00000241399,2.264827231477167,4.6464746854481905e-07,H1ESC
ENSG00000157613,5.002806960544158,2.214116231096221e-291,H1ESC
ENSG00000138674,2.058359563726093,8.085238373122531e-44,H1ESC
ENSG00000081853,3.220657548577597,1.8560663756401321e-10,H1ESC
ENSG00000163110,2.155086912681872,4.8120285436667345e-21,H1ESC
ENSG00000033100,3.286194757770415,2.216612031131263e-101,H1ESC
ENSG00000075426,4.688293860051035,1.1205161046299823e-180,H1ESC
